original_index,imageid,predicted_category,prediction_probability,true_category,predicted_category_name,true_category_name
6799,926827857,114,0.9527837,1160,Objets pop culture,Catégorie 1160
6800,1285918937,13,0.9853588,1140,Modélisme,Catégorie 1140
6801,1321799499,128,0.32206145,1281,Jouets enfant,Jeux enfant
6802,1083556067,13,0.74538034,1140,Modélisme,Catégorie 1140
6803,1241425331,114,0.71839607,1140,Objets pop culture,Catégorie 1140
6804,1278906547,1281,0.5223369,1920,Jeux enfant,Catégorie 1920
6805,1250832495,1,0.4219405,2705,Livres occasion,Livres neufs
6806,980090210,1302,0.35417193,2280,Jeux et accessoires de plein air,Catégorie 2280
6807,1234714107,1281,0.88530505,2060,Jeux enfant,Catégorie 2060
6808,1223595728,206,0.9266664,1560,Décoration,Catégorie 1560
6809,1316104492,6,0.23768833,60,Consoles de jeux,Catégorie 60
6810,966281156,4,0.17851529,50,Jeux consoles neuf,Catégorie 50
6811,1316123747,6,0.97202075,60,Consoles de jeux,Catégorie 60
6812,1265206643,2585,0.4086063,2585,Outillage de jardin,Outillage de jardin
6813,933236278,128,0.57105833,40,Jouets enfant,Catégorie 40
6814,1088219075,2403,0.98442626,2403,Lots livres et magazines,Lots livres et magazines
6815,1257426056,194,0.5018834,1320,Épicerie,Catégorie 1320
6816,958198976,4,0.61198974,40,Jeux consoles neuf,Catégorie 40
6817,1196212519,2583,0.9733829,2583,Piscine et accessoires,Piscine et accessoires
6818,1153084654,1302,0.35894457,2403,Jeux et accessoires de plein air,Lots livres et magazines
6819,1313588207,1281,0.24328548,2220,Jeux enfant,Catégorie 2220
6820,1275402471,222,0.97566575,1920,Animalerie,Catégorie 1920
6821,1117041872,2462,0.8787246,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
6822,1090754430,156,0.95945984,1301,Mobilier,Lingerie enfant et jeu de bar
6823,949384666,2583,0.78947645,2583,Piscine et accessoires,Piscine et accessoires
6824,1156925696,2585,0.26969856,2583,Outillage de jardin,Piscine et accessoires
6825,1102348656,128,0.13800116,50,Jouets enfant,Catégorie 50
6826,1118395946,2522,0.81049824,1280,Fournitures papeterie,Catégorie 1280
6827,1010051639,13,0.66557425,1140,Modélisme,Catégorie 1140
6828,1261173642,2583,0.9957211,2583,Piscine et accessoires,Piscine et accessoires
6829,1195469777,5,0.31962582,50,Accessoires gaming,Catégorie 50
6830,1317927537,2582,0.38930377,2060,Mobilier et accessoires de jardin,Catégorie 2060
6831,1307788232,132,0.6590395,1300,Puériculture,Catégorie 1300
6832,960000801,4,0.19623975,40,Jeux consoles neuf,Catégorie 40
6833,849993532,13,0.9575268,1140,Modélisme,Catégorie 1140
6834,1306815907,2522,0.98848736,2522,Fournitures papeterie,Fournitures papeterie
6835,1101787928,206,0.93973327,1560,Décoration,Catégorie 1560
6836,1226405811,2583,0.970522,2583,Piscine et accessoires,Piscine et accessoires
6837,1316751082,206,0.44494113,2060,Décoration,Catégorie 2060
6838,1102363745,194,0.98238325,1320,Épicerie,Catégorie 1320
6839,869110747,1302,0.5861847,2280,Jeux et accessoires de plein air,Catégorie 2280
6840,1157392727,2705,0.90844566,2705,Livres neufs,Livres neufs
6841,1164340354,1302,0.6838722,1160,Jeux et accessoires de plein air,Catégorie 1160
6842,862579167,2522,0.9945462,2522,Fournitures papeterie,Fournitures papeterie
6843,1240912951,2705,0.6831569,2705,Livres neufs,Livres neufs
6844,1260343320,192,0.99493986,1302,Linge de maison,Jeux et accessoires de plein air
6845,1255299282,2403,0.18747684,1940,Lots livres et magazines,Catégorie 1940
6846,939531910,5,0.53624105,60,Accessoires gaming,Catégorie 60
6847,1261173945,2583,0.9970722,2583,Piscine et accessoires,Piscine et accessoires
6848,1104879356,2522,0.13972887,2403,Fournitures papeterie,Lots livres et magazines
6849,1117041862,2462,0.5541032,50,Console et Jeux vidéos occasion,Catégorie 50
6850,1217414916,114,0.6022863,2583,Objets pop culture,Piscine et accessoires
6851,1107915868,2905,0.232619,2905,Jeux PC en téléchargement,Jeux PC en téléchargement
6852,1045589330,2585,0.60369277,2585,Outillage de jardin,Outillage de jardin
6853,1320238277,1281,0.35688332,2060,Jeux enfant,Catégorie 2060
6854,1128383251,2522,0.35381055,2403,Fournitures papeterie,Lots livres et magazines
6855,1027098746,1302,0.9608991,2280,Jeux et accessoires de plein air,Catégorie 2280
6856,847585740,1302,0.6958908,2280,Jeux et accessoires de plein air,Catégorie 2280
6857,1272469251,118,0.64604396,2220,Jeux de rôle et figurines,Catégorie 2220
6858,1316110811,6,0.9754263,60,Consoles de jeux,Catégorie 60
6859,864060197,2583,0.17908753,1140,Piscine et accessoires,Catégorie 1140
6860,1294819223,1302,0.38459763,10,Jeux et accessoires de plein air,Catégorie 10
6861,1239905715,194,0.4448681,1320,Épicerie,Catégorie 1320
6862,1022794856,2522,0.99277616,2522,Fournitures papeterie,Fournitures papeterie
6863,1261174102,2583,0.97292614,2583,Piscine et accessoires,Piscine et accessoires
6864,1273758647,222,0.9782031,1920,Animalerie,Catégorie 1920
6865,1116609692,5,0.84355533,50,Accessoires gaming,Catégorie 50
6866,1125160540,2705,0.9346481,2705,Livres neufs,Livres neufs
6867,1316095922,6,0.98854214,60,Consoles de jeux,Catégorie 60
6868,1197095900,2705,0.74606216,10,Livres neufs,Catégorie 10
6869,1283630377,5,0.1692637,2582,Accessoires gaming,Mobilier et accessoires de jardin
6870,833260134,1,0.22084638,10,Livres occasion,Catégorie 10
6871,1316100364,5,0.62085444,60,Accessoires gaming,Catégorie 60
6872,1007039965,1,0.6471121,10,Livres occasion,Catégorie 10
6873,1279054687,222,0.7104199,1920,Animalerie,Catégorie 1920
6874,860347177,1302,0.44426757,2280,Jeux et accessoires de plein air,Catégorie 2280
6875,987665483,13,0.8146178,1140,Modélisme,Catégorie 1140
6876,1324033083,13,0.10119721,1302,Modélisme,Jeux et accessoires de plein air
6877,923548704,1302,0.78776103,2403,Jeux et accessoires de plein air,Lots livres et magazines
6878,1062486162,114,0.9332854,1160,Objets pop culture,Catégorie 1160
6879,1275982956,192,0.9910904,1302,Linge de maison,Jeux et accessoires de plein air
6880,1089813209,1302,0.92356575,2280,Jeux et accessoires de plein air,Catégorie 2280
6881,1229918466,2585,0.9637624,2585,Outillage de jardin,Outillage de jardin
6882,1301521182,2582,0.99594647,1560,Mobilier et accessoires de jardin,Catégorie 1560
6883,1151869663,222,0.88801587,1920,Animalerie,Catégorie 1920
6884,1226564265,1,0.21848565,2403,Livres occasion,Lots livres et magazines
6885,1323311469,192,0.7858664,1302,Linge de maison,Jeux et accessoires de plein air
6886,1196885489,118,0.4001875,2583,Jeux de rôle et figurines,Piscine et accessoires
6887,1301425820,2585,0.5944165,2582,Outillage de jardin,Mobilier et accessoires de jardin
6888,1269772301,2582,0.95116514,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
6889,1214296817,2582,0.930192,1920,Mobilier et accessoires de jardin,Catégorie 1920
6890,1283439178,116,0.28672227,10,Cartes de jeux,Catégorie 10
6891,981600926,116,0.43192917,1160,Cartes de jeux,Catégorie 1160
6892,1243659834,2583,0.9698267,2583,Piscine et accessoires,Piscine et accessoires
6893,896918768,1,0.5452193,10,Livres occasion,Catégorie 10
6894,1088232280,2522,0.99023694,2522,Fournitures papeterie,Fournitures papeterie
6895,1200587840,1,0.35627657,2403,Livres occasion,Lots livres et magazines
6896,1268742742,2583,0.9107337,2583,Piscine et accessoires,Piscine et accessoires
6897,933238974,4,0.95409626,40,Jeux consoles neuf,Catégorie 40
6898,1062300236,4,0.5084917,40,Jeux consoles neuf,Catégorie 40
6899,1274578910,1,0.6809868,10,Livres occasion,Catégorie 10
6900,1190251986,2583,0.90923434,2583,Piscine et accessoires,Piscine et accessoires
6901,949982892,4,0.4231373,40,Jeux consoles neuf,Catégorie 40
6902,291810750,114,0.9976505,1160,Objets pop culture,Catégorie 1160
6903,935883504,1302,0.9444381,2280,Jeux et accessoires de plein air,Catégorie 2280
6904,1231460995,2462,0.4744372,2403,Console et Jeux vidéos occasion,Lots livres et magazines
6905,1311189850,1281,0.9760493,2060,Jeux enfant,Catégorie 2060
6906,1279867387,1302,0.2776723,1160,Jeux et accessoires de plein air,Catégorie 1160
6907,1223624166,4,0.53997934,60,Jeux consoles neuf,Catégorie 60
6908,1031000969,2705,0.9515492,2705,Livres neufs,Livres neufs
6909,1246513084,206,0.85615337,1560,Décoration,Catégorie 1560
6910,1316315869,5,0.23709095,60,Accessoires gaming,Catégorie 60
6911,981054564,1281,0.31610346,2522,Jeux enfant,Fournitures papeterie
6912,1289007489,2403,0.9862861,2403,Lots livres et magazines,Lots livres et magazines
6913,1190973165,2582,0.2121264,1560,Mobilier et accessoires de jardin,Catégorie 1560
6914,1230826682,114,0.9901573,1160,Objets pop culture,Catégorie 1160
6915,1254657428,118,0.20903675,2060,Jeux de rôle et figurines,Catégorie 2060
6916,1265208690,2583,0.5435503,2583,Piscine et accessoires,Piscine et accessoires
6917,990268452,1,0.27492085,1160,Livres occasion,Catégorie 1160
6918,961863977,13,0.22942059,1140,Modélisme,Catégorie 1140
6919,1139117582,2403,0.92624366,2403,Lots livres et magazines,Lots livres et magazines
6920,1129164974,2403,0.3485468,2522,Lots livres et magazines,Fournitures papeterie
6921,921733111,13,0.8476416,1140,Modélisme,Catégorie 1140
6922,1311215575,132,0.88825107,1300,Puériculture,Catégorie 1300
6923,1140986011,2522,0.5794191,2522,Fournitures papeterie,Fournitures papeterie
6924,525465130,1,0.9372138,10,Livres occasion,Catégorie 10
6925,1248831833,2522,0.97958165,2522,Fournitures papeterie,Fournitures papeterie
6926,1240727948,5,0.27552283,1300,Accessoires gaming,Catégorie 1300
6927,1089464816,206,0.94891286,1560,Décoration,Catégorie 1560
6928,1318340484,114,0.8062434,1160,Objets pop culture,Catégorie 1160
6929,1309964165,132,0.3703637,1300,Puériculture,Catégorie 1300
6930,1264900493,2582,0.9565065,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
6931,1178455406,206,0.93784606,1560,Décoration,Catégorie 1560
6932,1241787263,1,0.7669037,10,Livres occasion,Catégorie 10
6933,1209286919,116,0.8940835,1180,Cartes de jeux,Catégorie 1180
6934,1312447084,1281,0.85871786,2060,Jeux enfant,Catégorie 2060
6935,1079274934,1302,0.9079197,2280,Jeux et accessoires de plein air,Catégorie 2280
6936,1269512612,222,0.2725975,1302,Animalerie,Jeux et accessoires de plein air
6937,1278817832,132,0.9142936,1302,Puériculture,Jeux et accessoires de plein air
6938,1249533235,2583,0.3522749,2583,Piscine et accessoires,Piscine et accessoires
6939,1270219421,2583,0.9880552,2583,Piscine et accessoires,Piscine et accessoires
6940,1041650253,118,0.8836808,1280,Jeux de rôle et figurines,Catégorie 1280
6941,1177653285,222,0.22576514,2582,Animalerie,Mobilier et accessoires de jardin
6942,1251982386,1,0.9010006,10,Livres occasion,Catégorie 10
6943,1276348811,2583,0.9922158,2583,Piscine et accessoires,Piscine et accessoires
6944,1018393726,2522,0.98682505,2522,Fournitures papeterie,Fournitures papeterie
6945,975261028,116,0.9709762,1180,Cartes de jeux,Catégorie 1180
6946,1213349315,206,0.5697797,1560,Décoration,Catégorie 1560
6947,150327030,114,0.89566344,1160,Objets pop culture,Catégorie 1160
6948,976367196,2403,0.16523926,2060,Lots livres et magazines,Catégorie 2060
6949,1007540130,1302,0.731386,2280,Jeux et accessoires de plein air,Catégorie 2280
6950,1227388914,114,0.98954433,1160,Objets pop culture,Catégorie 1160
6951,1310843178,118,0.6829184,1280,Jeux de rôle et figurines,Catégorie 1280
6952,1174592015,2583,0.36612463,2583,Piscine et accessoires,Piscine et accessoires
6953,1027723406,2583,0.20225732,2522,Piscine et accessoires,Fournitures papeterie
6954,1280353413,2522,0.76740533,2060,Fournitures papeterie,Catégorie 2060
6955,1168908533,2403,0.9442536,2403,Lots livres et magazines,Lots livres et magazines
6956,1066930639,2583,0.97624946,2583,Piscine et accessoires,Piscine et accessoires
6957,1032828672,2705,0.39092556,2705,Livres neufs,Livres neufs
6958,1242115218,192,0.27949342,1280,Linge de maison,Catégorie 1280
6959,1198889385,2705,0.94361657,2705,Livres neufs,Livres neufs
6960,1092264979,2585,0.5932463,2585,Outillage de jardin,Outillage de jardin
6961,1243295778,2462,0.8137994,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
6962,244718230,114,0.9773982,1160,Objets pop culture,Catégorie 1160
6963,1190259077,2583,0.9546032,2583,Piscine et accessoires,Piscine et accessoires
6964,1261173969,2583,0.9970722,2583,Piscine et accessoires,Piscine et accessoires
6965,1248835956,2522,0.98496693,2522,Fournitures papeterie,Fournitures papeterie
6966,1255255898,222,0.96312433,1920,Animalerie,Catégorie 1920
6967,1039022348,2583,0.9730196,1302,Piscine et accessoires,Jeux et accessoires de plein air
6968,1052643996,2705,0.4494705,2705,Livres neufs,Livres neufs
6969,1074736044,2583,0.19851574,1300,Piscine et accessoires,Catégorie 1300
6970,1249533230,2583,0.41635123,2583,Piscine et accessoires,Piscine et accessoires
6971,1268568320,2583,0.92841613,2583,Piscine et accessoires,Piscine et accessoires
6972,1306041246,114,0.933314,1160,Objets pop culture,Catégorie 1160
6973,1276525796,1281,0.5630859,1920,Jeux enfant,Catégorie 1920
6974,921098409,2522,0.6811335,2585,Fournitures papeterie,Outillage de jardin
6975,958854254,4,0.902541,40,Jeux consoles neuf,Catégorie 40
6976,969967008,1302,0.25083807,2280,Jeux et accessoires de plein air,Catégorie 2280
6977,1273136976,206,0.96070135,1560,Décoration,Catégorie 1560
6978,1009332763,4,0.27380055,2280,Jeux consoles neuf,Catégorie 2280
6979,1026811942,1302,0.9218644,2280,Jeux et accessoires de plein air,Catégorie 2280
6980,1047105575,2705,0.1937765,10,Livres neufs,Catégorie 10
6981,1306853004,128,0.41383857,1560,Jouets enfant,Catégorie 1560
6982,1304028166,132,0.38104916,1300,Puériculture,Catégorie 1300
6983,1323292378,1281,0.24350785,1280,Jeux enfant,Catégorie 1280
6984,1258102766,1302,0.35522833,2705,Jeux et accessoires de plein air,Livres neufs
6985,1146387172,6,0.18884376,60,Consoles de jeux,Catégorie 60
6986,1314540640,2585,0.76185584,2585,Outillage de jardin,Outillage de jardin
6987,1274228662,114,0.99078685,1160,Objets pop culture,Catégorie 1160
6988,1265216296,2585,0.56158,2583,Outillage de jardin,Piscine et accessoires
6989,1317936875,2583,0.9529535,2583,Piscine et accessoires,Piscine et accessoires
6990,1176770918,1,0.569954,2403,Livres occasion,Lots livres et magazines
6991,1068706320,2403,0.7736315,2403,Lots livres et magazines,Lots livres et magazines
6992,1159922353,2522,0.60253125,2522,Fournitures papeterie,Fournitures papeterie
6993,1272873171,228,0.8110166,1940,Journaux et revues occasion,Catégorie 1940
6994,1318312013,4,0.21809906,1280,Jeux consoles neuf,Catégorie 1280
6995,1118910528,2583,0.47910565,1940,Piscine et accessoires,Catégorie 1940
6996,964207395,114,0.99603623,1160,Objets pop culture,Catégorie 1160
6997,1204352267,1,0.8941236,10,Livres occasion,Catégorie 10
6998,568668204,1302,0.7968014,2280,Jeux et accessoires de plein air,Catégorie 2280
6999,1050936619,228,0.5922737,1940,Journaux et revues occasion,Catégorie 1940
7000,987726994,2585,0.5814321,1300,Outillage de jardin,Catégorie 1300
7001,1257497922,2585,0.9064799,1560,Outillage de jardin,Catégorie 1560
7002,1277887968,206,0.9331064,1560,Décoration,Catégorie 1560
7003,1096612023,2905,0.7643138,2403,Jeux PC en téléchargement,Lots livres et magazines
7004,1280687606,2585,0.20594715,1300,Outillage de jardin,Catégorie 1300
7005,67284,1,0.752057,10,Livres occasion,Catégorie 10
7006,1181550574,2462,0.850361,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
7007,1069640897,114,0.9049335,40,Objets pop culture,Catégorie 40
7008,1269848794,2585,0.3483435,2585,Outillage de jardin,Outillage de jardin
7009,1192033177,194,0.9804648,1320,Épicerie,Catégorie 1320
7010,1092258017,5,0.13494997,2585,Accessoires gaming,Outillage de jardin
7011,1240226450,118,0.36094785,1280,Jeux de rôle et figurines,Catégorie 1280
7012,1234565940,2705,0.9862217,2403,Livres neufs,Lots livres et magazines
7013,1250262062,5,0.45832545,1300,Accessoires gaming,Catégorie 1300
7014,1305324541,132,0.89546657,1300,Puériculture,Catégorie 1300
7015,1310048174,5,0.6950041,1300,Accessoires gaming,Catégorie 1300
7016,1238314583,1,0.74368775,2280,Livres occasion,Catégorie 2280
7017,1319668266,2585,0.31126794,1280,Outillage de jardin,Catégorie 1280
7018,1221051465,5,0.9442957,2585,Accessoires gaming,Outillage de jardin
7019,1194432289,206,0.07785634,1560,Décoration,Catégorie 1560
7020,1275647128,132,0.8870008,1281,Puériculture,Jeux enfant
7021,1273142197,222,0.92219746,1920,Animalerie,Catégorie 1920
7022,1317999839,222,0.9784594,1920,Animalerie,Catégorie 1920
7023,1316102945,6,0.9057811,60,Consoles de jeux,Catégorie 60
7024,1275716423,228,0.7744671,1940,Journaux et revues occasion,Catégorie 1940
7025,1186935689,2582,0.488344,2220,Mobilier et accessoires de jardin,Catégorie 2220
7026,1224365829,2403,0.71960187,2403,Lots livres et magazines,Lots livres et magazines
7027,1174587181,2583,0.76971406,2583,Piscine et accessoires,Piscine et accessoires
7028,1294420694,1281,0.38271967,1560,Jeux enfant,Catégorie 1560
7029,1029511489,2585,0.2623892,2583,Outillage de jardin,Piscine et accessoires
7030,1218050368,4,0.41843727,1160,Jeux consoles neuf,Catégorie 1160
7031,1240950194,206,0.65855676,1560,Décoration,Catégorie 1560
7032,892798683,1302,0.8226308,2280,Jeux et accessoires de plein air,Catégorie 2280
7033,1304048805,2522,0.99398226,2522,Fournitures papeterie,Fournitures papeterie
7034,1261428326,156,0.99901474,1301,Mobilier,Lingerie enfant et jeu de bar
7035,1233578250,206,0.6464176,1560,Décoration,Catégorie 1560
7036,1267722163,2585,0.81631595,2522,Outillage de jardin,Fournitures papeterie
7037,1254460831,192,0.23788024,1560,Linge de maison,Catégorie 1560
7038,1241400597,13,0.90051115,1140,Modélisme,Catégorie 1140
7039,1257222972,2585,0.45359793,2585,Outillage de jardin,Outillage de jardin
7040,971424025,2522,0.98067,2522,Fournitures papeterie,Fournitures papeterie
7041,1283324655,1281,0.3555206,1320,Jeux enfant,Catégorie 1320
7042,1261407502,156,0.8055147,1301,Mobilier,Lingerie enfant et jeu de bar
