original_index,imageid,predicted_category,prediction_probability,true_category,predicted_category_name,true_category_name
7096,1190254183,2583,0.98272836,2583,Piscine et accessoires,Piscine et accessoires
7097,1027110317,2280,0.99245978,2280,Catégorie 2280,Catégorie 2280
7098,1262582998,1560,0.37693127,2060,Catégorie 1560,Catégorie 2060
7099,1026367029,2522,0.99398903,2522,Fournitures papeterie,Fournitures papeterie
7100,1267277299,1560,0.98920282,1560,Catégorie 1560,Catégorie 1560
7101,1279902950,10,0.1974454,1180,Catégorie 10,Catégorie 1180
7102,1305526941,1300,0.66554064,1300,Catégorie 1300,Catégorie 1300
7103,1204260948,1280,0.90289908,1280,Catégorie 1280,Catégorie 1280
7104,1195863637,2462,0.68764413,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
7105,1292014104,1300,0.86041719,1300,Catégorie 1300,Catégorie 1300
7106,1255283276,1920,0.98682923,1920,Catégorie 1920,Catégorie 1920
7107,964903178,2705,0.46225241,10,Livres neufs,Catégorie 10
7108,1158880547,2403,0.83818779,2280,Lots livres et magazines,Catégorie 2280
7109,1261376356,1301,0.99992718,1301,Lingerie enfant et jeu de bar,Lingerie enfant et jeu de bar
7110,873824916,2403,0.78176325,2403,Lots livres et magazines,Lots livres et magazines
7111,1273776407,2585,0.96672035,2585,Outillage de jardin,Outillage de jardin
7112,1104326958,1560,0.85468992,1560,Catégorie 1560,Catégorie 1560
7113,1314525490,2585,0.64149662,2585,Outillage de jardin,Outillage de jardin
7114,892103963,1281,0.32668181,1302,Jeux enfant,Jeux et accessoires de plein air
7115,850244996,1160,0.99995287,1160,Catégorie 1160,Catégorie 1160
7116,983843964,2280,0.66136817,2403,Catégorie 2280,Lots livres et magazines
7117,1015753818,1140,0.23038682,2280,Catégorie 1140,Catégorie 2280
7118,1257107574,2462,0.99391751,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
7119,1310060833,1560,0.81823889,1560,Catégorie 1560,Catégorie 1560
7120,1275230032,1920,0.9821968,1920,Catégorie 1920,Catégorie 1920
7121,1217414853,2583,0.99773806,2583,Piscine et accessoires,Piscine et accessoires
7122,1317310806,2060,0.76234202,2582,Catégorie 2060,Mobilier et accessoires de jardin
7123,1294186958,1300,0.99658587,1300,Catégorie 1300,Catégorie 1300
7124,1231074337,1281,0.49150957,1280,Jeux enfant,Catégorie 1280
7125,1204825720,2582,0.86295898,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
7126,964963752,2403,0.99289252,2403,Lots livres et magazines,Lots livres et magazines
7127,1261430857,1301,0.99993165,1301,Lingerie enfant et jeu de bar,Lingerie enfant et jeu de bar
7128,1278185458,10,0.26093009,2705,Catégorie 10,Livres neufs
7129,1271697153,2060,0.98254384,2060,Catégorie 2060,Catégorie 2060
7130,1318295163,1281,0.97273583,1281,Jeux enfant,Jeux enfant
7131,1272863821,2583,0.99791202,2583,Piscine et accessoires,Piscine et accessoires
7132,919931141,2280,0.23511314,40,Catégorie 2280,Catégorie 40
7133,1320026890,1320,0.74319011,1280,Catégorie 1320,Catégorie 1280
7134,1158120611,2583,0.99356503,2583,Piscine et accessoires,Piscine et accessoires
7135,1320180860,2583,0.9991064,2583,Piscine et accessoires,Piscine et accessoires
7136,1307847547,1300,0.70996519,1300,Catégorie 1300,Catégorie 1300
7137,1314483732,1320,0.77548349,1280,Catégorie 1320,Catégorie 1280
7138,1165108493,1560,0.97745945,1560,Catégorie 1560,Catégorie 1560
7139,1235398534,2583,0.8161922,2583,Piscine et accessoires,Piscine et accessoires
7140,1311429581,1280,0.53546302,1300,Catégorie 1280,Catégorie 1300
7141,1104440291,2403,0.99378237,2403,Lots livres et magazines,Lots livres et magazines
7142,1073613146,1160,0.87659808,1160,Catégorie 1160,Catégorie 1160
7143,1195696883,60,0.9010335,60,Catégorie 60,Catégorie 60
7144,1009210524,1160,0.99996293,1160,Catégorie 1160,Catégorie 1160
7145,1133418660,40,0.54505057,40,Catégorie 40,Catégorie 40
7146,1088173533,2582,0.96833923,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
7147,1240687087,2280,0.31285279,2705,Catégorie 2280,Livres neufs
7148,1109295559,1160,0.81507646,1160,Catégorie 1160,Catégorie 1160
7149,1061556958,1320,0.98349864,1320,Catégorie 1320,Catégorie 1320
7150,890156146,1301,0.99994042,1301,Lingerie enfant et jeu de bar,Lingerie enfant et jeu de bar
7151,1059014323,2583,0.98264254,2583,Piscine et accessoires,Piscine et accessoires
7152,947001157,10,0.11061797,1320,Catégorie 10,Catégorie 1320
7153,1182279935,10,0.91226029,2403,Catégorie 10,Lots livres et magazines
7154,1312277081,1920,0.68369545,1920,Catégorie 1920,Catégorie 1920
7155,882094558,1160,0.99822933,1160,Catégorie 1160,Catégorie 1160
7156,1074674782,1300,0.51195981,1300,Catégorie 1300,Catégorie 1300
7157,1295940375,1920,0.99698367,1920,Catégorie 1920,Catégorie 1920
7158,1274172480,2060,0.97508326,2060,Catégorie 2060,Catégorie 2060
7159,1026967784,2280,0.79158846,2280,Catégorie 2280,Catégorie 2280
7160,1230852140,2060,0.44025007,2060,Catégorie 2060,Catégorie 2060
7161,976455325,2905,0.76267199,40,Jeux PC en téléchargement,Catégorie 40
7162,1287025978,1300,0.99999501,1300,Catégorie 1300,Catégorie 1300
7163,1240642904,2060,0.81780031,2060,Catégorie 2060,Catégorie 2060
7164,291762104,40,0.98417242,40,Catégorie 40,Catégorie 40
7165,963967158,1160,0.99979447,1160,Catégorie 1160,Catégorie 1160
7166,1321998351,2585,0.94008767,2585,Outillage de jardin,Outillage de jardin
7167,1308858561,2705,0.9996323,2705,Livres neufs,Livres neufs
7168,883553114,1281,0.97983015,1281,Jeux enfant,Jeux enfant
7169,1255757739,2583,0.9999821,2583,Piscine et accessoires,Piscine et accessoires
7170,1269912824,1560,0.97349975,1560,Catégorie 1560,Catégorie 1560
7171,1262170373,1300,0.89158619,1300,Catégorie 1300,Catégorie 1300
7172,1171836599,1140,0.29473814,1280,Catégorie 1140,Catégorie 1280
7173,1124860004,1160,0.9888504,1160,Catégorie 1160,Catégorie 1160
7174,1316096363,60,0.9994141,60,Catégorie 60,Catégorie 60
7175,1252627706,2583,0.99999544,2583,Piscine et accessoires,Piscine et accessoires
7176,1254546249,2060,0.46210711,1560,Catégorie 2060,Catégorie 1560
7177,970953224,2462,0.6149565,50,Console et Jeux vidéos occasion,Catégorie 50
7178,1282883327,2582,0.65988736,1560,Mobilier et accessoires de jardin,Catégorie 1560
7179,890380174,1160,0.9999919,1160,Catégorie 1160,Catégorie 1160
7180,1279437567,2060,0.63617924,1920,Catégorie 2060,Catégorie 1920
7181,1325141787,1302,0.99082046,1302,Jeux et accessoires de plein air,Jeux et accessoires de plein air
7182,833600143,2403,0.58025635,2280,Lots livres et magazines,Catégorie 2280
7183,975585155,2280,0.40333344,10,Catégorie 2280,Catégorie 10
7184,1271567157,1560,0.59764567,1560,Catégorie 1560,Catégorie 1560
7185,1176042246,2583,0.99993102,2583,Piscine et accessoires,Piscine et accessoires
7186,1023923940,10,0.5442485,10,Catégorie 10,Catégorie 10
7187,728836642,50,0.73624897,50,Catégorie 50,Catégorie 50
7188,995102697,2583,0.99937381,2583,Piscine et accessoires,Piscine et accessoires
7189,989226396,1140,0.48135776,1280,Catégorie 1140,Catégorie 1280
7190,850073346,2403,0.28827336,40,Lots livres et magazines,Catégorie 40
7191,1268424727,1300,0.73303711,1280,Catégorie 1300,Catégorie 1280
7192,1017419325,10,0.31641471,2522,Catégorie 10,Fournitures papeterie
7193,1319660324,1320,0.98428851,1320,Catégorie 1320,Catégorie 1320
7194,1275165521,1920,0.99417811,1920,Catégorie 1920,Catégorie 1920
7195,968925865,2403,0.72182078,2403,Lots livres et magazines,Lots livres et magazines
7196,1050382116,50,0.98960821,50,Catégorie 50,Catégorie 50
7197,1270052708,2705,0.54026555,2705,Livres neufs,Livres neufs
7198,1302460381,2522,0.99956106,2522,Fournitures papeterie,Fournitures papeterie
7199,958175559,1160,0.90205483,1160,Catégorie 1160,Catégorie 1160
7200,1109953484,1180,0.9940327,1180,Catégorie 1180,Catégorie 1180
7201,1132951214,2522,0.99179514,2522,Fournitures papeterie,Fournitures papeterie
7202,1245739272,1560,0.92285307,1560,Catégorie 1560,Catégorie 1560
7203,1225886876,2583,0.95032525,2583,Piscine et accessoires,Piscine et accessoires
7204,1317073588,1280,0.93454379,1280,Catégorie 1280,Catégorie 1280
7205,1268742735,2583,0.99849157,2583,Piscine et accessoires,Piscine et accessoires
7206,1203458596,2582,0.445242,1560,Mobilier et accessoires de jardin,Catégorie 1560
7207,1324020442,2060,0.7766313,1302,Catégorie 2060,Jeux et accessoires de plein air
7208,1298332038,2522,0.99649243,2522,Fournitures papeterie,Fournitures papeterie
7209,493909730,2280,0.88229633,2280,Catégorie 2280,Catégorie 2280
7210,1277494917,1300,0.96039385,1300,Catégorie 1300,Catégorie 1300
7211,1125496683,2280,0.76628437,2280,Catégorie 2280,Catégorie 2280
7212,1007618613,2280,0.98699206,2280,Catégorie 2280,Catégorie 2280
7213,1316249612,60,0.99975068,60,Catégorie 60,Catégorie 60
7214,1088172818,1140,0.49012024,1140,Catégorie 1140,Catégorie 1140
7215,1208316779,1140,0.49609262,2060,Catégorie 1140,Catégorie 2060
7216,306009942,1160,0.99560235,1160,Catégorie 1160,Catégorie 1160
7217,1285218113,2060,0.96481825,2060,Catégorie 2060,Catégorie 2060
7218,1295997088,1920,0.9958101,1920,Catégorie 1920,Catégorie 1920
7219,1318066315,1281,0.90267959,1281,Jeux enfant,Jeux enfant
7220,1186756802,2462,0.94479009,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
7221,1283470189,1320,0.95795991,1320,Catégorie 1320,Catégorie 1320
7222,921380047,2583,0.99268952,2583,Piscine et accessoires,Piscine et accessoires
7223,938691247,10,0.39221204,10,Catégorie 10,Catégorie 10
7224,1320657974,2060,0.97138082,2060,Catégorie 2060,Catégorie 2060
7225,971421876,2522,0.99402154,2522,Fournitures papeterie,Fournitures papeterie
7226,975311450,2522,0.99987018,2522,Fournitures papeterie,Fournitures papeterie
7227,833452889,40,0.97125369,40,Catégorie 40,Catégorie 40
7228,1310077820,1560,0.73408931,1560,Catégorie 1560,Catégorie 1560
7229,961980649,2583,0.99918343,2583,Piscine et accessoires,Piscine et accessoires
7230,1204742327,2522,0.99692762,2522,Fournitures papeterie,Fournitures papeterie
7231,1152544332,1940,0.99249753,1940,Catégorie 1940,Catégorie 1940
7232,875805566,10,0.46079588,10,Catégorie 10,Catégorie 10
7233,1198583635,2403,0.99605294,2403,Lots livres et magazines,Lots livres et magazines
7234,1321420796,2060,0.97511748,2060,Catégorie 2060,Catégorie 2060
7235,1229957434,2403,0.9998394,2403,Lots livres et magazines,Lots livres et magazines
7236,1178591613,1320,0.98636833,1320,Catégorie 1320,Catégorie 1320
7237,936781803,1140,0.98408755,1140,Catégorie 1140,Catégorie 1140
7238,1178463684,1560,0.99727184,1560,Catégorie 1560,Catégorie 1560
7239,1305094630,40,0.99137669,40,Catégorie 40,Catégorie 40
7240,1324025267,1302,0.99294827,1302,Jeux et accessoires de plein air,Jeux et accessoires de plein air
7241,1309989948,1300,0.74174999,1300,Catégorie 1300,Catégorie 1300
7242,1042771341,50,0.69879216,50,Catégorie 50,Catégorie 50
7243,1025129948,2403,0.9890027,2403,Lots livres et magazines,Lots livres et magazines
7244,1150513391,2403,0.95343155,2403,Lots livres et magazines,Lots livres et magazines
7245,1058028576,2280,0.41701355,2403,Catégorie 2280,Lots livres et magazines
7246,1307433899,2060,0.98860625,2060,Catégorie 2060,Catégorie 2060
7247,1256464167,50,0.57800636,2060,Catégorie 50,Catégorie 2060
7248,1252819519,1940,0.99516006,1940,Catégorie 1940,Catégorie 1940
7249,1301441934,2582,0.77022476,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
7250,1242776112,2403,0.88237875,2403,Lots livres et magazines,Lots livres et magazines
7251,1292282252,50,0.9003163,50,Catégorie 50,Catégorie 50
7252,1311054625,1180,0.98999206,1180,Catégorie 1180,Catégorie 1180
7253,988858637,2462,0.98040436,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
7254,1010810903,10,0.97298156,40,Catégorie 10,Catégorie 40
7255,1129538196,2403,0.87720579,2403,Lots livres et magazines,Lots livres et magazines
7256,913991186,1140,0.65627167,1140,Catégorie 1140,Catégorie 1140
7257,1321450486,2060,0.96144121,2060,Catégorie 2060,Catégorie 2060
7258,956380574,2522,0.99668241,2522,Fournitures papeterie,Fournitures papeterie
7259,1328647707,1281,0.79954308,1280,Jeux enfant,Catégorie 1280
7260,1054189212,1160,0.99804526,1160,Catégorie 1160,Catégorie 1160
7261,1211834370,1280,0.6922259,1160,Catégorie 1280,Catégorie 1160
7262,941693594,2583,0.9990301,2583,Piscine et accessoires,Piscine et accessoires
7263,1317474647,2583,0.99973245,2583,Piscine et accessoires,Piscine et accessoires
7264,1058847165,10,0.77957934,10,Catégorie 10,Catégorie 10
7265,1100069469,2905,0.99999999,2905,Jeux PC en téléchargement,Jeux PC en téléchargement
7266,1324028567,1302,0.47594683,1302,Jeux et accessoires de plein air,Jeux et accessoires de plein air
7267,1312653490,1560,0.9493346,2060,Catégorie 1560,Catégorie 2060
7268,1275991710,1280,0.43737439,1302,Catégorie 1280,Jeux et accessoires de plein air
7269,1269866663,2705,0.52372436,2705,Livres neufs,Livres neufs
7270,1041338898,2403,0.99735203,2403,Lots livres et magazines,Lots livres et magazines
7271,1204248146,1281,0.95098461,1281,Jeux enfant,Jeux enfant
7272,1240820218,1160,0.86793521,1160,Catégorie 1160,Catégorie 1160
7273,1110393862,2583,0.99484299,2583,Piscine et accessoires,Piscine et accessoires
7274,922014758,10,0.34457989,10,Catégorie 10,Catégorie 10
7275,1307393209,2522,0.9979933,2522,Fournitures papeterie,Fournitures papeterie
7276,1244410056,2280,0.20702047,1160,Catégorie 2280,Catégorie 1160
7277,1245439595,2403,0.99763244,2403,Lots livres et magazines,Lots livres et magazines
7278,1291086377,1140,0.29414206,2403,Catégorie 1140,Lots livres et magazines
7279,975746964,40,0.98428467,40,Catégorie 40,Catégorie 40
7280,1018844962,2403,0.98912548,2403,Lots livres et magazines,Lots livres et magazines
7281,1313877808,2585,0.98544999,2585,Outillage de jardin,Outillage de jardin
7282,1036554831,2462,0.98953025,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
7283,1111675253,2462,0.81140634,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
7284,1243659424,2583,0.99956631,2583,Piscine et accessoires,Piscine et accessoires
7285,1263348793,2060,0.93594434,2060,Catégorie 2060,Catégorie 2060
7286,1100068014,2905,0.99999983,2905,Jeux PC en téléchargement,Jeux PC en téléchargement
7287,1277067487,50,0.9066747,50,Catégorie 50,Catégorie 50
7288,1257152445,1320,0.82006968,1320,Catégorie 1320,Catégorie 1320
7289,1188538791,2583,0.99797405,2583,Piscine et accessoires,Piscine et accessoires
7290,1268718572,1281,0.5895094,1302,Jeux enfant,Jeux et accessoires de plein air
7291,1323265731,1302,0.98388599,1302,Jeux et accessoires de plein air,Jeux et accessoires de plein air
7292,885399266,1160,0.99248456,1160,Catégorie 1160,Catégorie 1160
7293,940547234,1300,0.97821474,1300,Catégorie 1300,Catégorie 1300
7294,1295220250,2583,0.99276594,2583,Piscine et accessoires,Piscine et accessoires
7295,1305769639,2522,0.9989569,2522,Fournitures papeterie,Fournitures papeterie
7296,1324242076,2220,0.98027844,2220,Catégorie 2220,Catégorie 2220
7297,1019256464,1300,0.9468591,1280,Catégorie 1300,Catégorie 1280
7298,1089549601,2060,0.7226214,2060,Catégorie 2060,Catégorie 2060
7299,1093590035,1140,0.99040439,50,Catégorie 1140,Catégorie 50
7300,1253218647,2585,0.96771567,2585,Outillage de jardin,Outillage de jardin
7301,1309172223,2585,0.99273567,2585,Outillage de jardin,Outillage de jardin
7302,1190257990,2583,0.99999925,2583,Piscine et accessoires,Piscine et accessoires
7303,1079050305,1280,0.26248474,1280,Catégorie 1280,Catégorie 1280
7304,1131727096,2522,0.99826259,2522,Fournitures papeterie,Fournitures papeterie
7305,1283495620,1320,0.98686324,1320,Catégorie 1320,Catégorie 1320
7306,1255202727,1280,0.90857743,1280,Catégorie 1280,Catégorie 1280
7307,1241980316,2403,0.63625892,10,Lots livres et magazines,Catégorie 10
7308,1169449843,2583,0.99999783,2583,Piscine et accessoires,Piscine et accessoires
7309,1317996374,2583,0.99988927,2583,Piscine et accessoires,Piscine et accessoires
7310,104303630,40,0.96796419,40,Catégorie 40,Catégorie 40
7311,1306894674,2522,0.99899442,2522,Fournitures papeterie,Fournitures papeterie
7312,1017472156,2462,0.98385285,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
7313,99877030,2280,0.61804764,40,Catégorie 2280,Catégorie 40
7314,885747931,1300,0.7440031,1280,Catégorie 1300,Catégorie 1280
7315,998825889,2403,0.42636801,10,Lots livres et magazines,Catégorie 10
7316,1324045069,1302,0.98993274,1302,Jeux et accessoires de plein air,Jeux et accessoires de plein air
7317,1213728880,2280,0.99026131,2280,Catégorie 2280,Catégorie 2280
7318,1204239835,1140,0.82689811,1140,Catégorie 1140,Catégorie 1140
7319,1325111104,50,0.76397058,50,Catégorie 50,Catégorie 50
7320,1248839871,2522,0.99768752,2522,Fournitures papeterie,Fournitures papeterie
7321,1067554047,1180,0.91264159,1281,Catégorie 1180,Jeux enfant
7322,1265000043,2583,0.99328887,2583,Piscine et accessoires,Piscine et accessoires
7323,1079797286,2583,0.9740675,2583,Piscine et accessoires,Piscine et accessoires
7324,1308462758,2705,0.75344171,2705,Livres neufs,Livres neufs
7325,1165759930,2403,0.9833213,2403,Lots livres et magazines,Lots livres et magazines
7326,1188953644,1302,0.98139109,1302,Jeux et accessoires de plein air,Jeux et accessoires de plein air
7327,928218958,2280,0.76251155,2280,Catégorie 2280,Catégorie 2280
7328,1128430781,10,0.34192597,2705,Catégorie 10,Livres neufs
7329,1141219835,2403,0.66663429,2403,Lots livres et magazines,Lots livres et magazines
7330,1092313618,1320,0.17458877,1180,Catégorie 1320,Catégorie 1180
7331,1221710852,2403,0.45118942,2403,Lots livres et magazines,Lots livres et magazines
7332,1248836078,2522,0.99491436,2522,Fournitures papeterie,Fournitures papeterie
7333,1317565948,2060,0.97043273,2060,Catégorie 2060,Catégorie 2060
7334,1240237493,1281,0.86005345,1281,Jeux enfant,Jeux enfant
7335,1269504070,2705,0.99857382,2705,Livres neufs,Livres neufs
7336,1286699821,1920,0.99502813,1920,Catégorie 1920,Catégorie 1920
7337,1310685853,2582,0.61974212,1560,Mobilier et accessoires de jardin,Catégorie 1560
7338,1009230227,2280,0.90011377,2280,Catégorie 2280,Catégorie 2280
7339,1193025783,2585,0.36798416,1320,Outillage de jardin,Catégorie 1320
7340,495798969,1160,0.99127318,1160,Catégorie 1160,Catégorie 1160
